,learning_rate,n_estimators,max_depth,min_child_weight,subsample,gamma,alpha,lambda,colsample_bytree,scale_pos_weight,F1,learning_rate_n_estimators,learning_rate_max_depth,n_estimators_max_depth,max_depth_subsample,alpha_lambda,max_depth_min_child_weight,scale_pos_weight_max_depth,max_depth_colsample_bytree
10,0.0159695033457827,392,3,2,0.6540869254851419,0.3859180176150549,0.3682954676557095,0.0116448995030962,0.9645816013819356,4,0.7981123981123981,6.260045311546818,0.0479085100373481,1176,1.9622607764554258,0.004288763708296554,6,12,2.8937448041458067
11,0.2912738571269783,399,8,3,0.8701824181345702,0.2419386322821295,0.3734445911454355,0.5568121431407401,0.6646851113320432,3,0.7995448511283899,116.21826899366434,2.3301908570158263,3192,6.961459345076562,0.2079384831400074,24,24,5.317480890656346
12,0.2514083658321223,839,6,2,0.7584003865542461,0.448766163261042,0.3835345124339769,0.6615243241461749,0.7475530086223556,2,0.8071319018404908,210.9316189331506,1.5084501949927338,5034,4.550402319325476,0.25371740912461926,12,12,4.485318051734134
13,0.0715783420967,882,7,2,0.6532039195629314,0.4538806218250893,0.8366202103676581,0.5919144044190701,0.7695824717853048,4,0.806314070579697,63.1320977292894,0.5010483946769,6174,4.5724274369405205,0.49520755354472945,14,28,5.387077302497134
14,0.0627292404900591,142,8,4,0.6634947053497238,0.0437084039355419,0.6507883208469019,0.7362798987834215,0.7442131671406591,3,0.8174877295037266,8.907552149588392,0.5018339239204728,1136,5.30795764279779,0.47916235900258974,32,24,5.953705337125273
15,0.0631873078574958,442,5,3,0.9797092424982468,0.4682466656551128,0.6141688503188927,0.5713395284530771,0.9193983854415652,1,0.8248130935542534,27.92879007301314,0.315936539287479,2210,4.898546212491234,0.35089894133176464,15,5,4.596991927207826
16,0.0982302504582659,425,4,4,0.9518405986847048,0.4127674207602078,0.3341430223838622,0.0667502548507569,0.8096150679470347,1,0.8254578569260346,41.74785644476301,0.3929210018330636,1700,3.8073623947388193,0.022304131900724968,16,4,3.238460271788139
17,0.1621793651733489,913,6,2,0.9628167841660088,0.3956553571563334,0.8179041768324394,0.1164455240847114,0.82883992678865,3,0.8142126415783705,148.06976040326757,0.9730761910400935,5478,5.776900704996053,0.09524128052232787,12,18,4.9730395607319
18,0.1352640554062135,597,5,1,0.9966131103309546,0.1004556698427612,0.0383638613557011,0.5964745775439524,0.9412054235951702,3,0.8162598675256328,80.75264107750947,0.6763202770310675,2985,4.983065551654773,0.022883067995096575,5,15,4.706027117975851
19,0.0944564506574321,463,7,2,0.6833261560034072,0.4025596043773324,0.8707971723381132,0.2749791919736402,0.9223712613661434,1,0.8156751843248157,43.73333665439107,0.6611951546020247,3241,4.783283092023851,0.23945110282246504,14,7,6.456598829563005
20,0.18743733946949,990,9,4,0.7421757349456247,0.4250663673425184,0.5127498997939296,0.0796451290347658,0.6528846091281199,4,0.8001135718341851,185.5629660747951,1.68693605522541,8910,6.679581614510623,0.04083803193165075,36,36,5.875961482153079
21,0.0504532195890921,526,3,3,0.8676876119699466,0.1445751672270754,0.3982502348634128,0.4296027434485467,0.8855658336334538,3,0.818149081742888,26.538393503862444,0.1513596587672763,1578,2.6030628359098396,0.17108939347635022,9,9,2.6566975009003615
22,0.0947219480752132,120,7,3,0.793521015944259,0.4761300391811618,0.4971672807176857,0.5543225980836554,0.7741744515608142,4,0.8061646851607221,11.366633769025583,0.6630536365264924,840,5.554647111609812,0.27559105872961354,21,28,5.4192211609257
23,0.1162449345551705,506,8,4,0.7673558133513334,0.0249300731995821,0.6674155305338311,0.3287459883496065,0.7178595612250002,1,0.8093936633262476,58.819936884916274,0.929959476441364,4048,6.138846506810667,0.21941017822522127,32,8,5.742876489800001
24,0.1422602954229404,718,4,3,0.7431244997342372,0.0749546266235698,0.0127654265178973,0.720433702225778,0.6200075283608745,4,0.805548239838469,102.14289211367122,0.5690411816917617,2872,2.972497998936949,0.009196643486779872,12,16,2.480030113443498
25,0.2377010288039739,435,8,5,0.8375122527773808,0.2687905690257571,0.8715518564582477,0.6437706081012446,0.7948998241381804,4,0.802805049088359,103.39994752972865,1.9016082304317912,3480,6.700098022219047,0.5610794686238948,40,32,6.359198593105443
26,0.0679053968259243,914,6,1,0.8302373714560328,0.2878962355611548,0.4467395253113928,0.3328183610916719,0.7421746722898126,3,0.8132894014277869,62.065532698894806,0.4074323809555458,5484,4.981424228736197,0.14868311664900924,6,18,4.453048033738876
27,0.1591279871399473,216,6,1,0.664583133625696,0.3225750416504517,0.3429665197000782,0.7548725289085606,0.7006052158705603,4,0.8056562085726912,34.371645222228615,0.9547679228396838,1296,3.987498801754176,0.25889600405696567,6,24,4.203631295223362
28,0.1818002249699923,223,4,1,0.7886959350073757,0.0084845646577332,0.1382455656340571,0.6486950425330354,0.877868691838783,4,0.8059832050384884,40.54145016830828,0.7272008998799692,892,3.1547837400295027,0.08967921307898821,4,16,3.511474767355132
29,0.0234706196887993,498,5,3,0.8213887104839399,0.4801833873110651,0.4394653743584421,0.6374453787179021,0.9077941549262348,4,0.8073025856044724,11.68836860502205,0.1173530984439965,2490,4.1069435524196996,0.2801351719913217,15,20,4.538970774631174
30,0.1861880070514171,892,5,3,0.8281147754925562,0.0222940463670719,0.4963227712843788,0.553427700787068,0.69791580761177,1,0.8126392546080615,166.07970228986406,0.9309400352570856,4460,4.140573877462781,0.2746787701601796,15,5,3.48957903805885
31,0.0594519958693145,903,6,2,0.6840428771649407,0.0715309763617011,0.4036466944934778,0.0113896680885527,0.6197789746717389,1,0.8195625759416768,53.68515226999099,0.35671197521588704,5418,4.104257262989645,0.004597401875322145,12,6,3.7186738480304333
32,0.028864961965731,814,6,2,0.8969085569009148,0.0070072587630284,0.6786600938268971,0.6965071834768891,0.939501080226094,2,0.8258198657971836,23.496079040105034,0.173189771794386,4884,5.381451341405489,0.4726916304895334,12,12,5.637006481356564
33,0.2851768058034666,150,9,1,0.6100796379284278,0.2834292166470473,0.420896528759226,0.3760417911091565,0.6039838964817213,1,0.8057713651498335,42.77652087051999,2.5665912522311993,1350,5.49071674135585,0.15827468454624594,9,9,5.435855068335492
34,0.2900332895916222,882,3,5,0.741932742217265,0.4661334419604861,0.9614175778465732,0.9426097101586556,0.9748449975685888,1,0.8229936241271126,255.8093614198108,0.8700998687748667,2646,2.2257982266517953,0.9062415443953951,15,3,2.9245349927057664
35,0.2444352309537737,423,9,2,0.9120850594142534,0.3329735830402321,0.5992775178235918,0.8179847710772054,0.8510479495930823,2,0.8048733320440921,103.39610269344628,2.1999170785839635,3807,8.20876553472828,0.4901998832286466,18,18,7.659431546337741
36,0.0983379930602774,888,9,2,0.825557168422161,0.4113287342402136,0.807477935651909,0.5876944695313122,0.7287386540805281,2,0.8095560499081149,87.32413783752634,0.8850419375424967,7992,7.430014515799449,0.47455031705118766,18,18,6.558647886724753
37,0.0383249130618513,240,5,3,0.7044649730043441,0.00664060172929,0.1093559031094788,0.2521819818192694,0.6985911638306945,3,0.8179528692210829,9.197979134844312,0.19162456530925648,1200,3.5223248650217203,0.027577588369784366,15,15,3.4929558191534724
38,0.2084275776885255,569,4,5,0.8779812477372191,0.271007649239863,0.3972912929459057,0.2037173932776665,0.6036022657057901,3,0.8154934687953556,118.595291704771,0.833710310754102,2276,3.5119249909488763,0.08093514657085368,20,12,2.4144090628231605
39,0.1376442231844843,886,5,1,0.8269563776624294,0.2297814887527609,0.3368477014471527,0.3403848376775491,0.6941885668043508,1,0.8174739609667308,121.9527817414531,0.6882211159224215,4430,4.134781888312147,0.11465785017914461,5,5,3.470942834021754
40,0.0453910881049858,901,3,2,0.9184974437825548,0.2494839721103965,0.5694823881365918,0.4765679435800185,0.6550913206068564,4,0.8066713237862382,40.89737038259221,0.1361732643149574,2703,2.7554923313476642,0.2713970506192935,6,12,1.9652739618205692
41,0.1536013039322683,433,8,5,0.8940100744759294,0.0361065926675939,0.8611135200614256,0.2960655100389471,0.8448664882892583,3,0.8072266363980325,66.50936460267218,1.2288104314581465,3464,7.152080595807435,0.25494601351841906,40,24,6.758931906314066
42,0.0199726711234133,992,6,5,0.8440431688144938,0.3422176805346537,0.0783382177620066,0.5149294953924828,0.6666182354375205,3,0.8182724553611892,19.812889754425996,0.1198360267404798,5952,5.0642590128869625,0.040338658942136486,30,18,3.999709412625123
43,0.2737029166028468,472,6,1,0.7952710701243256,0.2516102074293172,0.0725747980447107,0.1653704255131859,0.8114519350146477,1,0.8100271821202054,129.18777663654367,1.6422174996170806,2832,4.771626420745954,0.012001725234187341,6,6,4.868711610087886
44,0.0850461946640049,663,3,5,0.6532728502670093,0.382574424930632,0.8503177081575989,0.9777128128255,0.8360465689377883,4,0.8068062827225131,56.385627062235244,0.2551385839920147,1989,1.959818550801028,0.8313665182380986,15,12,2.508139706813365
45,0.2021314624626547,593,9,5,0.7045332071541535,0.2426453170308576,0.2128500860383574,0.1079245549649938,0.7192166793387658,2,0.7946864621996483,119.86395724035424,1.8191831621638923,5337,6.340798864387381,0.022971750809950363,45,18,6.472950114048892
46,0.1003962120659291,638,4,5,0.7676397891668341,0.074690818113216,0.6687532544498137,0.931944139654372,0.6140259796074875,2,0.8279377064653138,64.05278329806276,0.4015848482637164,2552,3.0705591566673363,0.6232406763592929,20,8,2.45610391842995
47,0.1608197261415651,768,6,2,0.8397197148025555,0.324128477038911,0.5428781323608052,0.9135780114026948,0.6149015522456784,1,0.8140734000606612,123.50954967672199,0.9649183568493905,4608,5.038318288815333,0.4959615245961933,12,6,3.6894093134740706
48,0.1685459810095511,850,7,1,0.8054831420861219,0.0861931810525831,0.8328935948872295,0.525360481819498,0.610538932877567,1,0.8078549848942598,143.26408385811843,1.1798218670668577,5950,5.638381994602853,0.4375693803143287,7,7,4.273772530142969
49,0.0636077921024028,255,9,5,0.7152738103838118,0.4361972816774074,0.1250889098364035,0.7249102718360844,0.8956498668546184,4,0.8101517341040463,16.219986986112715,0.5724701289216252,2295,6.437464293454306,0.09067823563318671,45,36,8.060848801691566
50,0.291179542051722,390,6,5,0.6025857431158842,0.3065581195346207,0.1297829657226112,0.4360482979725878,0.7272038819257193,1,0.808678102926337,113.56002140017156,1.7470772523103317,2340,3.615514458695305,0.05659164130917932,30,6,4.363223291554315
51,0.2347885187747232,747,7,2,0.7984956887603256,0.0786019417784771,0.5568183602783076,0.6300345775424382,0.9185200743870654,1,0.7984637153830605,175.38702352471824,1.6435196314230625,5229,5.589469821322279,0.35081482038581663,14,7,6.429640520709458
52,0.2824546930536148,243,3,1,0.7142503954248972,0.4811690287406034,0.9463786533583708,0.3405759374211187,0.7726931295371396,1,0.8247694334650857,68.6364904120284,0.8473640791608444,729,2.1427511862746917,0.32231379702286306,3,3,2.318079388611419
53,0.2694999316240181,205,3,3,0.893843320284214,0.2591827316676603,0.4149977583707542,0.3011590197854453,0.7811992403319855,4,0.8069194478420408,55.247485982923706,0.8084997948720543,615,2.681529960852642,0.12498031812409341,9,12,2.3435977209959566
54,0.1833909938552146,519,9,2,0.6095785061081934,0.0364492259358275,0.3269421002546949,0.5782297861695137,0.8051530410038295,1,0.7917425622343656,95.17992581085637,1.6505189446969313,4671,5.486206554973741,0.18904766072008394,18,9,7.246377369034465
55,0.2773435281567039,769,6,1,0.8339311245223163,0.3134164522075336,0.6066893231978858,0.4981296741839803,0.8852125825500415,3,0.8042664670658682,213.27717315250527,1.6640611689402234,4614,5.003586747133898,0.3022099548954624,6,18,5.311275495300249
56,0.0356628255950566,757,5,5,0.9765896950024262,0.1265994535064051,0.9304486005450312,0.5795363691499811,0.7094011463318828,4,0.8077901570313185,26.996758975457848,0.178314127975283,3785,4.882948475012131,0.5392288036405485,25,20,3.547005731659414
57,0.0668350301015521,101,7,1,0.6697637068445997,0.4018467259386512,0.8369278328446237,0.286660581287023,0.6486349398134107,3,0.8197611292073833,6.7503380402567625,0.4678452107108647,707,4.6883459479121985,0.23991421905852822,7,21,4.540444578693875
58,0.023115913784056,688,4,1,0.7886597963002382,0.4089110367830953,0.99548361073322,0.3669578318169952,0.8224229340765846,4,0.8067637060925652,15.903748683430527,0.092463655136224,2752,3.1546391852009528,0.3653005074040161,4,16,3.2896917363063385
59,0.1043457959213466,743,6,1,0.6365687967268553,0.4894736779273309,0.022568583202377,0.0838979606289093,0.7307910492970957,3,0.8099128040385498,77.52892636956052,0.6260747755280796,4458,3.819412780361132,0.0018934581049632891,6,18,4.384746295782574
60,0.1227164140099497,189,4,3,0.850272764904541,0.2509347655122518,0.1128581447127622,0.0522763722722057,0.776996525467215,4,0.8077931154988642,23.193402247880496,0.4908656560397988,756,3.401091059618164,0.00589981438695482,12,16,3.10798610186886
61,0.0886912192144298,444,6,1,0.8202126722384903,0.2274784398638685,0.609467763366622,0.2534571296730162,0.8587786833349221,2,0.8247325063914402,39.378901331206826,0.5321473152865788,2664,4.921276033430941,0.15447394993113706,6,12,5.152672100009533
62,0.2503338776540595,449,5,3,0.7629462096851329,0.3767378027232403,0.8205764393338497,0.0742468593305457,0.7976502964565082,1,0.8195062727640632,112.39991106667271,1.2516693882702976,2245,3.8147310484256645,0.06092522346118041,15,5,3.988251482282541
63,0.1134584647411408,558,5,5,0.8085508085894965,0.0662353281709632,0.2852443423067665,0.1037747086347407,0.8481115268403372,1,0.8210462532821652,63.309823325556565,0.5672923237057039,2790,4.042754042947482,0.02960114851259293,25,5,4.240557634201686
64,0.0914710078093404,362,9,3,0.958629863387604,0.2734577568965621,0.2392110880342187,0.8129284053939371,0.8176800008454511,4,0.808714036216564,33.11250482698122,0.8232390702840635,3258,8.627668770488436,0.19446148834820612,27,36,7.35912000760906
65,0.167381864115892,450,9,5,0.6785177209244269,0.2731238000654254,0.7869757993812009,0.0388736970166893,0.8959185487744397,3,0.8006843455945253,75.3218388521514,1.506436777043028,4050,6.106659488319842,0.030592658784611666,45,27,8.063266938969956
66,0.0508680252426811,207,5,5,0.6090258046821388,0.0447365614051936,0.0563818538532315,0.6589427939347428,0.882374647084648,2,0.8291905074570866,10.529681225234988,0.2543401262134055,1035,3.045129023410694,0.03715241630526871,25,10,4.41187323542324
67,0.2426371244186715,685,8,3,0.9446659538796404,0.2089920427534567,0.3693826475825851,0.2725577488154005,0.8136759567234477,3,0.8024691358024691,166.20643022678996,1.941096995349372,5480,7.557327631037123,0.10067810287658184,24,24,6.509407653787582
68,0.0316196866671335,138,5,2,0.8308468329551626,0.426642399283601,0.5058092225923297,0.8715456807081264,0.8715612083438827,1,0.8213560698335364,4.363516760064424,0.1580984333356675,690,4.154234164775813,0.44083584321268027,10,5,4.357806041719414
69,0.29619721161415,258,3,4,0.9562633821847368,0.4280768109973301,0.5603486743503234,0.4849922845774995,0.9494238409090452,1,0.8261791738208262,76.4188805964507,0.8885916348424501,774,2.8687901465542103,0.2717647837331367,12,3,2.848271522727136
70,0.2339509830960306,682,3,1,0.838778089365269,0.0496188324598405,0.7286151567927769,0.3055764593278257,0.7729085151152675,3,0.8179357632623602,159.55457047149287,0.7018529492880918,2046,2.516334268095807,0.22264763982532532,3,9,2.3187255453458024
71,0.06762754764491,411,8,4,0.924064435983881,0.0453604413739154,0.3548457234306582,0.5176389356894345,0.7651052290995175,4,0.809748142779489,27.794922082058008,0.54102038115928,3288,7.392515487871048,0.18368196261059333,32,32,6.12084183279614
72,0.0116014139658446,340,7,1,0.7718693453420592,0.1313477385009676,0.6126843446746072,0.3819580190452688,0.905698248340952,4,0.8058142571155018,3.9444807483871642,0.0812098977609122,2380,5.403085417394414,0.23401969859196167,7,28,6.339887738386664
73,0.2464838142519019,544,4,1,0.8999439725153076,0.4373830312769967,0.5853754227909563,0.5643010646698302,0.8330215348167976,3,0.8157537347215935,134.08719495303464,0.9859352570076076,2176,3.59977589006123,0.33032797431248867,4,12,3.3320861392671905
74,0.2149886297158089,397,6,5,0.9652165867559424,0.0644512925367494,0.5476161006537471,0.1145328683263482,0.6284027120890354,1,0.815616466066552,85.35048599717614,1.2899317782948534,2382,5.791299520535654,0.06272004274956386,30,6,3.7704162725342125
75,0.2214120787318863,135,6,1,0.8288491854888825,0.3599984013137231,0.6404832931422122,0.9969905028125512,0.9568448062764324,3,0.8158157250385417,29.89063062880465,1.328472472391318,810,4.973095112933295,0.6385557604728928,6,18,5.741068837658594
76,0.2336684005389242,183,8,1,0.6723140602249518,0.0505828098065516,0.2594491710680763,0.4255558776967175,0.612313240895056,1,0.8087774294670846,42.76131729862313,1.8693472043113937,1464,5.378512481799614,0.110410119711561,8,8,4.898505927160448
77,0.0314729490028862,551,3,3,0.7075190460120793,0.3115689268739127,0.0846487535846289,0.3482306397073686,0.8993585424838972,3,0.8177242495056624,17.341594900590295,0.0944188470086586,1653,2.122557138036238,0.02947728961120673,9,9,2.6980756274516917
78,0.113955061277839,985,9,4,0.6794578307589623,0.1780336495595724,0.1192716720397434,0.7102098483162649,0.9035176570817252,4,0.7940979208584842,112.24573535867141,1.025595551500551,8865,6.11512047683066,0.08470791610777345,36,36,8.131658913735526
79,0.0436020272622876,874,6,3,0.6987428110382932,0.3944569814829335,0.224582382653901,0.3638994064953325,0.9812444341127722,2,0.8232730029375533,38.10817182723937,0.26161216357372563,5244,4.192456866229759,0.08172539575706222,18,12,5.887466604676633
80,0.2602999935039221,921,3,1,0.7225661797404146,0.1168452244126818,0.5001979355227852,0.8332743050287577,0.6216537633609283,1,0.821482755133003,239.73629401711224,0.7808999805117662,2763,2.167698539221244,0.41680208709956823,3,3,1.8649612900827848
81,0.1907564567799917,484,7,5,0.8220535147012754,0.3196009146949799,0.8404427505460201,0.4542707243604252,0.8387427443137964,2,0.809733665453152,92.32612508151598,1.3352951974599419,3388,5.7543746029089275,0.3817885370740087,35,14,5.871199210196575
82,0.1059604272072682,271,4,3,0.8351966517855332,0.1178412672879424,0.7012933420883841,0.7195584132654349,0.7711362282508212,4,0.8060145117580209,28.715275773169683,0.4238417088290728,1084,3.3407866071421326,0.5046215244667315,12,16,3.0845449130032847
83,0.0284319215829468,475,7,3,0.7705998988967444,0.3568301415560769,0.7890406042020471,0.1074532164418865,0.7322531819438168,3,0.8172920065252854,13.50516275189973,0.1990234510806276,3325,5.394199292277211,0.08478495082475947,21,21,5.125772273606718
84,0.100184873297542,784,8,2,0.8461683119283342,0.4368390172803744,0.3509756239260914,0.8461191855551118,0.6361274241196292,4,0.8063747939183,78.54494066527293,0.801478986380336,6272,6.7693464954266735,0.2969672090660416,16,32,5.0890193929570335
85,0.1043031633877566,461,5,1,0.6326299702445464,0.06340089956338,0.4046537416485501,0.7357179867781098,0.8250616478685237,2,0.8235849056603773,48.08375832175579,0.521515816938783,2305,3.163149851222732,0.2977110361479007,5,10,4.125308239342618
86,0.2215857917180385,658,5,5,0.635115294823264,0.4332978442977517,0.3936818859906128,0.2117167784619656,0.7916162902698455,4,0.8021978021978022,145.80345095046934,1.1079289585901924,3290,3.17557647411632,0.08334906064076338,25,20,3.9580814513492273
87,0.1948916666930118,990,5,3,0.6687317841430633,0.2967876272071489,0.1918731844045015,0.1452860097457866,0.6418217832604097,4,0.8022046404124811,192.94275002608168,0.9744583334650591,4950,3.343658920715317,0.027876489339347513,15,20,3.2091089163020485
88,0.2672916953471347,240,7,3,0.807230999216138,0.0635552454335119,0.061216658143572,0.3162923487256244,0.8449958028388334,3,0.8091659708692829,64.15000688331233,1.871041867429943,1680,5.650616994512966,0.01936236058536401,21,21,5.914970619871833
89,0.1469423282969653,986,6,5,0.6855978714793254,0.213770927679856,0.5909160928272268,0.9760705860319044,0.8951812481011754,2,0.8108211087826253,144.88513570080778,0.8816539697817918,5916,4.113587228875952,0.5767758170215544,30,12,5.371087488607053
90,0.0446823313221074,217,4,1,0.713313761397031,0.0804301467425489,0.989216683420586,0.2568315745670586,0.9069113204214592,2,0.8316441441441441,9.696065896897306,0.1787293252884296,868,2.853255045588124,0.2540620783909126,4,8,3.6276452816858367
91,0.2168409882946685,376,5,2,0.7601251344691976,0.3501739444332847,0.1668297049502628,0.4561272089466333,0.962149275304971,2,0.8214924249553025,81.53221159879536,1.0842049414733426,1880,3.800625672345988,0.07609556768835371,10,10,4.810746376524855
92,0.2306276640989002,825,8,3,0.924746449604152,0.3794340672089748,0.0466848198992737,0.0300202257173363,0.7637882967555109,1,0.8086824835941444,190.26782288159268,1.8450213127912016,6600,7.397971596833216,0.0014014888309493898,24,8,6.110306374044087
93,0.1727703872951539,319,8,2,0.605544854365144,0.0528982601363994,0.779531681823933,0.3972275295662325,0.9812291074488548,4,0.804074074074074,55.1137535471541,1.3821630983612312,2552,4.844358834921152,0.3096514441895313,16,32,7.849832859590839
94,0.2335804821868226,125,5,4,0.8597515280946489,0.2530699263473221,0.2525860066847242,0.5713200154331027,0.9461717620330744,2,0.8264353728669747,29.197560273352824,1.167902410934113,625,4.298757640473244,0.1443074412373024,20,10,4.730858810165372
95,0.1532007229456733,620,5,1,0.8675506124162742,0.4073125280129586,0.8296438053529284,0.9531246125079652,0.7186006284095756,4,0.805648720211827,94.98444822631744,0.7660036147283665,3100,4.3377530620813705,0.7907539304966436,5,20,3.593003142047878
96,0.1615925205207782,882,4,4,0.9194623121426546,0.4680815207754982,0.7039366670345154,0.5167360449400644,0.6637132149397834,3,0.8157751586582049,142.52460309932636,0.6463700820831128,3528,3.6778492485706185,0.36374944921170654,16,12,2.6548528597591337
97,0.1339868953239794,109,5,4,0.9731011756241252,0.256758933370885,0.9456735370508046,0.8191073261776878,0.7741557584512053,3,0.8186407066883,14.604571590313753,0.6699344766198969,545,4.865505878120626,0.7746081223706811,20,15,3.8707787922560266
98,0.0173715467557876,477,4,4,0.6080551395797159,0.4751396118057035,0.408927235756672,0.5471276425689006,0.7607594831823866,1,0.822742474916388,8.286227802510686,0.0694861870231504,1908,2.4322205583188636,0.22373539448176497,16,4,3.0430379327295465
99,0.0412885138280582,732,8,1,0.6615134822052865,0.2678444852280149,0.6619698394506341,0.0407850134355181,0.8302877221324817,1,0.815069184930815,30.2231921221386,0.3303081106244656,5856,5.292107857642292,0.026998448795901873,8,8,6.642301777059854
100,0.0191144638491529,736,5,1,0.9544685176223972,0.1970952472999539,0.4648547808132707,0.315008275189774,0.8333544929310992,3,0.8177393185505679,14.068245392976534,0.0955723192457645,3680,4.772342588111986,0.14643310271770885,5,15,4.166772464655496
101,0.1945590192664963,781,7,5,0.7834074248748062,0.4241015642764477,0.6305886973085435,0.5755495078311033,0.8999947937519901,2,0.8035869250795488,151.95059404713362,1.361913134865474,5467,5.483851974123644,0.36293501437978876,35,14,6.299963556263931
102,0.1011632345121347,683,9,2,0.8258362555733854,0.2464913552290445,0.4495989060077373,0.9505939659311244,0.803955979282244,3,0.8050685975609756,69.094489171788,0.9104691106092123,6147,7.432526300160468,0.4273860071401898,18,27,7.235603813540196
103,0.1574855004377638,251,7,2,0.865210881489259,0.2359512552822615,0.1886322464240748,0.8591303597512333,0.6419290563763062,4,0.8078129199892483,39.52886060987871,1.1023985030643466,1757,6.056476170424813,0.16205968973099869,14,28,4.493503394634143
104,0.2731942774385669,819,8,5,0.871626641798255,0.2451562447049141,0.5078974160033809,0.2283556141788476,0.9433165342212424,1,0.7969302231646975,223.7461132221863,2.185554219508535,6552,6.97301313438604,0.1159812263713017,40,8,7.546532273769939
105,0.0822947464531737,148,4,5,0.9726961613266032,0.4233925009348727,0.5285842014374423,0.2201098300191635,0.7239058332740749,1,0.8240768841679312,12.179622475069706,0.3291789858126948,592,3.8907846453064128,0.11634657872921071,20,4,2.8956233330962995
106,0.1290110476803326,253,7,4,0.998779766964668,0.415970770844026,0.8106038482601611,0.2011729671139007,0.9885189841226368,3,0.8164556962025317,32.639795063124154,0.9030773337623283,1771,6.991458368752676,0.16307158130844274,28,21,6.919632888858458
107,0.2291098301774841,958,4,5,0.8880629843723761,0.2017599962201056,0.7355207057935812,0.9224988963025031,0.647144043471908,2,0.8217728217728217,219.48721731002976,0.9164393207099364,3832,3.5522519374895043,0.6785170393022167,20,8,2.588576173887632
108,0.0763514679925705,392,7,3,0.7148884836820604,0.1666499299352625,0.6637916239414441,0.8526661531017207,0.9833004688930012,2,0.822801674914351,29.929775453087636,0.5344602759479935,2744,5.004219385774423,0.5659926504472952,21,14,6.8831032822510085
109,0.0323241738503499,679,7,2,0.9519009609177376,0.2459640120195646,0.1133870955525725,0.7748834322529488,0.6364047227530067,4,0.8079446710409647,21.94811404438758,0.22626921695244928,4753,6.663306726424163,0.08786178177497043,14,28,4.4548330592710474
110,0.0940279213449927,149,4,5,0.6196883658163046,0.2863862548685545,0.720616290663715,0.3927351142242276,0.6924144551788238,1,0.8252682729297428,14.010160280403912,0.3761116853799708,596,2.4787534632652184,0.2830113212256533,20,4,2.7696578207152953
111,0.0567541733036612,763,6,3,0.6924323411497985,0.1191686053139984,0.5003051563545148,0.5043807042987668,0.6186319768346166,3,0.8157391383550414,43.3034342306935,0.3405250398219672,4578,4.154594046898791,0.2523442671263948,18,18,3.7117918610076996
