learning_rate,n_estimators,max_depth,min_child_weight,subsample,gamma,alpha,lambda,colsample_bytree,scale_pos_weight,F1
0.023340766186308294,337,7,5,0.9621195996042062,0.21605811840096467,0.9242184348426601,0.8202929606091773,0.603525933317789,2,0.8295625942684767
0.02181135267250134,480,5,2,0.797182788662344,0.48329538511165837,0.024390993110096737,0.4041098477429571,0.886451056190695,3,0.8176258992805755
0.25808356936319204,535,5,1,0.7320623801262418,0.22610755005085903,0.5814248948690871,0.22150105085385274,0.737775315371404,2,0.8165120242378338
0.21406077922020686,998,8,4,0.6427202816009454,0.07139281833394234,0.5489325244993376,0.5120233891087593,0.9146610064305387,1,0.7848457441463169
0.1475104104353243,582,4,4,0.981361151752838,0.19471734003883662,0.21932040121138208,0.5488417555934738,0.7355744879748105,2,0.8295668549905838
0.03837190658879043,124,3,3,0.6240907779601189,0.4758512031952686,0.42888743135021057,0.5383263720099121,0.9277335009195444,1,0.8163348647269015
0.15256860378388137,752,9,5,0.7190601110273122,0.15986042466992711,0.6522640059437702,0.5650737914801053,0.6522793014993252,3,0.7986641221374046
0.14730681352636404,216,4,3,0.7192264804680016,0.4340490799335314,0.7271311968819275,0.9487049182391808,0.6693492627030032,3,0.818534911028814
0.0602285422739044,581,4,3,0.728160514456086,0.4406253408409449,0.0007168587065797816,0.9022456230962314,0.7363506158335746,4,0.8065052024132202
0.13581697827901218,491,6,5,0.6657147373089637,0.17509326216598053,0.9368534300910153,0.8757170365589394,0.7633949555529094,2,0.8171900199222085
0.1255663729752383,636,8,1,0.9132645723694789,0.04162882902531606,0.1645253723928124,0.8014168109086272,0.7394811243371914,3,0.8021788990825688
0.18859652843514277,178,6,3,0.6489991447863956,0.3622789545794091,0.2335804342223592,0.9434281072652854,0.905458813009288,4,0.8064687168610817
0.1941771587516167,679,4,3,0.8539626636612652,0.155756149506993,0.26347344569384823,0.09849464167940325,0.6387805570506858,2,0.8240067943757667
0.02313816283389291,272,4,4,0.649538410682327,0.3914618071287862,0.03782013655203531,0.2651232614457395,0.7404868078553952,3,0.8164981658763533
0.11863765824167664,111,4,5,0.6282142550371826,0.22132742413021655,0.12305212359032491,0.4950559456545849,0.9348959998061838,1,0.8253711746288254
0.19149937555712854,899,7,2,0.9637718014743506,0.24263337117131079,0.986349922944162,0.8465344931234052,0.6267188309048688,3,0.8120966254840494
0.15590951498822544,227,9,1,0.6760515065274822,0.3889547033742684,0.31521673737728606,0.5051657115227325,0.9769374030685429,1,0.8044907454232831
0.25838205394461344,707,9,1,0.9285000618238817,0.19118166553081395,0.11530109033904934,0.7480347393415887,0.9945267369088051,4,0.8015399422521655
0.20102115316949404,191,6,5,0.8178523484428544,0.22156367266145727,0.10699126117462332,0.13895990524891622,0.635427269530032,4,0.803881782090869
0.05725098385361461,752,4,4,0.6311426078435078,0.18809523438481107,0.7194599676699719,0.2524138129765602,0.7165090089022947,2,0.8269883151149642
0.030464936746124653,642,9,4,0.982179276575227,0.18367025763863998,0.8545686640326409,0.7317760950376724,0.7489602664141425,2,0.8218237314002289
0.19630159067983152,945,5,5,0.698784466796757,0.2629732884507297,0.2569522995084699,0.16473400888772405,0.9105565474610904,2,0.814147544092547
0.017688280057070325,631,9,4,0.9438581381410426,0.40439972225057536,0.02090951233523497,0.35135593465492676,0.8383707248466935,4,0.811054100279053
0.17987491856930435,757,8,1,0.6675240023138257,0.18088415596128293,0.2230900184453558,0.2648662578135714,0.8577462801970269,1,0.7930093948883725
0.2826667700132377,927,8,1,0.9415771528567412,0.26212736026886835,0.056515690796757334,0.3498616942224785,0.9030039291274023,2,0.8077296562439309
0.1768875115840049,546,9,2,0.6052915251621176,0.3353636627213004,0.10339493663004151,0.7083240490779703,0.6471915997748102,2,0.7962150034143011
0.12256927859989133,489,5,5,0.8047121826277923,0.1347197231518275,0.43150811984764237,0.367847181142801,0.933283782764105,4,0.8042999383205569
0.1965535833482824,771,8,3,0.9077770317686227,0.13876140245119628,0.22991837086163258,0.5552633226079402,0.8822479216720576,1,0.7954888732252543
0.14289333824253983,960,7,3,0.9739182069971133,0.4667065635117274,0.5159458785254234,0.09993187705440965,0.8309366900785481,3,0.8135778811935396
0.16822886890162114,142,9,2,0.9636808544825948,0.3617672866655443,0.25349375325719037,0.8050176932346278,0.9558941339132226,2,0.8171858626274173
0.2830247945451923,353,7,2,0.9278499478190579,0.28859333811165444,0.9405373011029476,0.36988862564812486,0.8801225415535228,3,0.8067447306791569
0.12196976496222452,229,9,4,0.9552765398645217,0.323860027210306,0.9059439679262645,0.6485341590333424,0.6806799850524101,3,0.8144177449168207
0.2887452635089351,159,3,2,0.6796878743348306,0.014649721551709183,0.566806105010466,0.7253896016618326,0.7718981524302667,2,0.8281117696867062
0.2725516861672585,762,3,2,0.7136737182846915,0.30905148278084843,0.35442399198738617,0.2096609221117004,0.7976171467742933,4,0.8042392922834369
0.06677942908889596,566,3,3,0.7155874099684234,0.25475443661210095,0.38114688203473557,0.88467498495335,0.6220870507001622,2,0.8307605421686747
0.030114777253797978,386,8,4,0.7508215724006795,0.27287483988971784,0.41185228314449696,0.6162242516069529,0.9818550053440223,1,0.8216740800646988
0.03922562039945373,616,7,2,0.7573282681540755,0.17971191341540854,0.727579322134944,0.42872514175148146,0.6514309043187514,1,0.8211036992116434
0.015284329438949421,566,7,2,0.8178221298618702,0.040736948856470945,0.4516389955188379,0.18233518357821954,0.8789845068906907,2,0.8265988508995008
0.03738845861921923,877,7,4,0.6639519053465766,0.09666961680602609,0.8567299465058974,0.9423009379012067,0.8024924144363521,3,0.81644236931246
0.20807196429074348,444,5,5,0.8764986655143957,0.47537235660633587,0.9440947859303646,0.7550682041316251,0.610252899953769,1,0.8237787646346387
0.030644708053466405,741,7,4,0.6670266157218026,0.20434978113546698,0.33594615337893385,0.20802456273324887,0.9698989903457447,1,0.8181266437386203
0.10250293278519076,481,5,3,0.724123392841819,0.23334157791543209,0.5606944813756801,0.3377107747242245,0.9407347235275733,2,0.826095166163142
0.2550138401811418,878,3,5,0.8013380522424616,0.026354894926719497,0.09505653683256443,0.8096742580880733,0.8097031711615342,2,0.8257468664593347
0.016748861363389503,789,3,1,0.9185762246093909,0.018783114771990295,0.200469047766359,0.695677663215339,0.6915769344557781,4,0.8046895353886235
0.24619585995079138,352,8,4,0.8957876932954909,0.35859072352337884,0.4134657667101601,0.7657842927157243,0.6486491562720377,2,0.8098112484430392
0.09173788468428597,155,9,3,0.8582137425642089,0.26904733206055564,0.20620271590177885,0.4412011022129324,0.7453569917728506,2,0.8175321581705574
0.044267800010280314,562,3,5,0.662309304232068,0.25435299210813334,0.8765604907887176,0.7164762626421669,0.7021713124184362,1,0.8253743423715095
0.21205377795560368,556,9,4,0.8188181382462311,0.12156226521133434,0.15828625605909807,0.3864937228639137,0.8026764804025195,1,0.7957249445452712
0.19239342556616634,182,9,2,0.6349786007199542,0.3723753658149611,0.45566082155309195,0.21126291693819643,0.9865637184493716,1,0.8035930561162696
0.26446688392284534,198,8,4,0.7509452707186604,0.08411828955424594,0.6056992404598757,0.63267703484136,0.8299813972918566,3,0.8066566940912491
0.22317060270312686,248,4,1,0.7654066121159837,0.09496737183051002,0.6918639081608444,0.9760139255987942,0.9559724223560392,1,0.8243720367194592
0.2430094698116061,428,4,4,0.6159245757783015,0.23035608567413773,0.38306936972650674,0.3106009713953296,0.8603515349983109,1,0.8225806451612904
0.09179002604567887,255,6,5,0.7095952397879888,0.14313993105597045,0.8690990687247285,0.46096959221253964,0.7900986106348802,2,0.8254957507082153
0.061457467696119615,289,8,5,0.9822597869065958,0.12373149061657318,0.5683191510779255,0.6740013710698536,0.9418430250933485,4,0.8092848180677541
0.22767827797584891,593,6,4,0.9814530431318758,0.32261882227666583,0.4395077804475518,0.5415062821224879,0.788547244069199,1,0.8236363636363636
0.24398207438750655,982,6,5,0.7409308217010158,0.32548587260927225,0.06724063405203662,0.8434277957090492,0.9474512682041444,4,0.80047966054792
0.29724649118019525,362,4,2,0.6172400435793296,0.4122585348999646,0.464689468445165,0.7617427064695159,0.7166307078303061,1,0.822314467955857
0.12965912630431367,179,8,4,0.6716379757312726,0.20885428348648793,0.8207358408157303,0.05829720386235704,0.6515252295051952,1,0.8199574941807509
0.1178852448799071,499,4,2,0.7568871173734161,0.03654254551307512,0.6145410182213155,0.998421233923774,0.9421257857451754,4,0.8068361086765995
0.23515975861517907,863,6,2,0.9791118791876919,0.13683319246072884,0.8321624537291183,0.7524024537194672,0.8349660655170668,2,0.8163109756097561
0.10883302667337516,708,8,3,0.6564796254148739,0.49000273159840846,0.4940116705993056,0.8639033162941132,0.955636959299584,1,0.8056508577194753
0.27991962442503376,359,6,4,0.9054063374672849,0.29812928761635105,0.11846170509448184,0.6511977120953464,0.9751308827969533,4,0.8052674303238027
0.2589396980344734,871,7,5,0.6434730157498768,0.35486854240051013,0.01363984583588107,0.8562851280467623,0.6214513561485796,1,0.7980255867835196
0.13440826793875532,714,9,2,0.9925030309565107,0.003678914812707268,0.3032195467185912,0.11238297492870941,0.8003877207435474,3,0.7999224129570361
0.22775260965953423,651,8,3,0.752646599643654,0.25910286609126043,0.6979904714977925,0.3477378355593156,0.7499858196298117,3,0.7978163011205823
0.22881743348455788,884,8,4,0.9100938155596224,0.01876432876590156,0.7902599039416938,0.8764209436044927,0.8503433588280469,3,0.7960054295132829
0.03990592196242045,200,9,4,0.7370364331244528,0.284615106045724,0.2957528346203294,0.20165521126689223,0.9174364788809294,3,0.8176664228237015
0.27174034293707433,458,6,1,0.8510675508635235,0.4603854248180377,0.4956539208832471,0.07824209858002273,0.7122360863897476,2,0.8142585551330799
0.15652318800987858,479,7,1,0.6768064338960147,0.4842095652502039,0.4211189044340816,0.788118939945219,0.8227193537492686,3,0.8071481757259866
0.24967266517124506,919,5,2,0.658408407718785,0.2702763376944621,0.41052278435142786,0.8354861556432962,0.8834914319619598,4,0.7999282575553762
0.10281438429887739,320,9,1,0.9752256558272525,0.22910240262610798,0.2313487132001505,0.1626522181899006,0.6537724331342936,1,0.8168046859220359
0.26970173626389815,919,4,2,0.9670589111617733,0.472508547124247,0.13637110502945837,0.8543459827827155,0.9256267623805068,4,0.8049252418645558
0.12286848683290728,519,6,5,0.954987576085153,0.33680491599834755,0.19668855823121312,0.6867677955971696,0.8424438399411892,3,0.8139704541309503
0.013142918929286524,223,9,2,0.8501733800666373,0.03244963976920473,0.0553323871633461,0.5200826832165839,0.9798149748454608,2,0.8270306132120179
0.27256077316158644,521,9,1,0.9233072844865113,0.23286278883374878,0.19813074182357704,0.830250192781385,0.7358115676522773,3,0.8012624330527927
0.03647313626797873,330,8,5,0.62761477476455,0.12012250923215195,0.009200897625379456,0.4192492493189658,0.6432583769348794,3,0.8169964438770858
0.1026009549012203,789,4,1,0.7339156167562717,0.23490216072434078,0.6272584006359783,0.1939939562233972,0.8026004804147702,2,0.8259353501083782
0.2855179704447334,162,4,2,0.7254812499028624,0.22773278600318086,0.3163754073876829,0.28485267661061364,0.6343243086837755,2,0.8275537127779872
0.28567607261189126,584,4,3,0.8542581287810453,0.291072401407371,0.9731447114269086,0.5051640182933148,0.9878106093296027,2,0.8239190084208534
0.17629698755575296,727,9,4,0.7423831093882562,0.17838524517462562,0.19371705077629786,0.5313307926731757,0.6154739833028766,2,0.7963035019455252
0.19323279152924178,802,5,1,0.6594027126574723,0.08213522472796403,0.3458285703095939,0.8055808264412336,0.9014015604429232,2,0.8165669231499952
0.14004920137371274,673,3,2,0.8385868301654175,0.25185971729497814,0.3578411586415332,0.7913527236523344,0.8100409592568976,2,0.8281382427723891
0.09503112379243871,867,6,5,0.9257535682676326,0.41510144217288103,0.00845149606246054,0.5813665572045749,0.7474482609993155,1,0.8210739614994934
0.10531271815727562,582,3,1,0.7528493977839893,0.33200611403380115,0.8392079530394589,0.7807854833654764,0.6263368658034618,3,0.8189701897018971
0.20503035226234115,618,9,1,0.6529074860393926,0.16918393296260792,0.03199446014432472,0.19177345829367098,0.8488667696694431,3,0.7925751325869181
0.2281886135369272,254,3,4,0.6786752789251292,0.4677615113794286,0.9401798347292414,0.05006452709329434,0.8340881317563821,2,0.8290155440414507
0.23955792268049605,191,9,2,0.6949933220677535,0.4561037856245911,0.8920743510936207,0.8736338226347001,0.7123533092270399,4,0.8037348617916243
0.23898926141042062,625,3,3,0.7199590371978145,0.10467419969204939,0.5355219160859636,0.07555449376276957,0.9640886805641249,2,0.8275667544189544
0.03644976988412021,554,4,5,0.8571180282025237,0.019708792560181487,0.5435955749112921,0.2466884297439973,0.7216440029371347,1,0.823076923076923
0.15338188836374864,840,7,2,0.8403781938150876,0.3706543541753811,0.6537779229561563,0.6953189496243846,0.7798901642368424,4,0.8029588534442903
0.02669204040482684,697,4,5,0.8784319446268156,0.41380513067457664,0.387050011934887,0.40944793762730913,0.8175049823674623,1,0.8251719951436666
0.1693633758738833,744,4,1,0.7450007938126053,0.48393228297567764,0.6472222833978555,0.8763139699155088,0.6400927512705145,4,0.8044299903313703
0.13804384539827932,609,8,4,0.9295990607519913,0.44491819704415536,0.04476838868848687,0.29797979466226954,0.972864687685453,4,0.8056498211501422
0.26743421299990694,282,8,4,0.6816350644623042,0.3002673841032074,0.05404762734972657,0.011871346669359295,0.7498144609804165,2,0.8001935171746493
0.1117653536401028,485,3,3,0.7876162990072616,0.2650261696061904,0.45723041961954436,0.3006556405607441,0.6323116855497374,1,0.8253036437246963
0.0439494347640057,673,9,4,0.9203754886165721,0.013920525631293146,0.5496223011060349,0.5780750491848317,0.754916469470132,4,0.8082204405123952
0.0514675877953224,830,4,1,0.6720634590930477,0.12332822342238892,0.887817640335819,0.37593837540329333,0.8400810188370322,1,0.8249090173877881
0.23083808319806695,504,3,3,0.6439452454963132,0.22980737586646321,0.10466063390789626,0.5348727557587553,0.8054610687285318,2,0.8262424698795181
0.1892832383617157,345,8,2,0.9534735870751959,0.3142519500417839,0.8226479271938894,0.8765981188350187,0.8778167896149096,2,0.815500620406605
0.039325576075609166,841,7,4,0.7371718651036784,0.27862591665920533,0.2100473372920696,0.9124850542303685,0.6221935768271643,2,0.8224245873648264
0.03439097377334926,690,6,3,0.8735480499636128,0.37131799484084527,0.39408364851003186,0.2659740646541121,0.7138162441088225,2,0.8268504531722054
0.2132810481231448,760,3,1,0.6101394417055753,0.13988346544352043,0.3166024348274129,0.4621404732699007,0.9276922307360409,3,0.8167870036101083
0.03110127184561612,749,7,5,0.8760187553637798,0.2824763038262366,0.400155272865399,0.5491440152414512,0.6319574751165443,4,0.8074435090828533
0.2483394171942033,570,6,5,0.7264405246187882,0.044071121695396065,0.15049549807258555,0.9491124568882471,0.942194381878383,3,0.8017784364579474
0.2148102458753839,925,5,1,0.6222963414349767,0.20683276179160348,0.503570074403555,0.9986173191643847,0.6367584368308424,2,0.8165085388994308
0.03359114638615093,987,3,1,0.8439251046192469,0.3750804164773005,0.8016425898313673,0.23540724884152664,0.9337816859566785,4,0.8060690617370073
0.03460293708470565,522,3,5,0.6963215264292693,0.346700426714522,0.44153401037889695,0.7269798713458154,0.7443153604314907,4,0.8063392546151167
0.29612547776534087,164,5,3,0.754722896820752,0.4953213685860895,0.4906135758981991,0.37803106223319516,0.8448836253028863,1,0.8202634245187437
0.11853853076927488,112,5,5,0.6322323249146055,0.138945562993878,0.8487675852813142,0.008108196886213226,0.6611548462591993,2,0.8282733339599586
0.11748622264939836,312,3,1,0.6588653004379781,0.24909464958698957,0.7060581146380308,0.009252522435902355,0.6264674886900723,3,0.8177801821296546
0.24571187450467574,341,5,4,0.7191908941983375,0.16476520688699836,0.4904544085197847,0.46056600756225574,0.686375281608054,1,0.819854427820461
0.28470208744131903,592,4,2,0.6359038002240628,0.22030155702958737,0.25769564818917967,0.4883349130043346,0.6511415271634782,4,0.8044358387607815
0.29594030850863257,312,6,4,0.9643305058745261,0.42847506493469406,0.8849267468449666,0.022569696573442655,0.7249623590718527,3,0.8145924308588064
0.22847967372509306,792,6,4,0.6024188172735914,0.3421045375942433,0.5770204016905583,0.6869274167743025,0.805753298604408,2,0.8065410729654777
0.11911527980396557,437,6,1,0.7935440875457246,0.44122059567379085,0.2211476101106934,0.2940033885949531,0.8355037854260038,3,0.8166147075004585
0.03421520784261394,272,4,5,0.6492989832530206,0.10175555416594323,0.26911975263801036,0.5598931015359494,0.9159472429518971,3,0.8162423807816421
0.23537260561895665,771,9,3,0.7230716357911794,0.436680558920719,0.8031330889362459,0.30091907316541877,0.8624959572993434,3,0.7955333076626877
0.17193723242338346,263,5,4,0.9704238239273062,0.02988113708919221,0.04414556208745546,0.1671343148693072,0.8435033300518212,1,0.8233037156704361
0.13302438268162312,564,7,5,0.6646778213095947,0.4442996402185762,0.9920921870288201,0.4071737385988753,0.7647128109943099,4,0.8052607709750567
0.27284277167747345,596,5,3,0.9863329278873331,0.16453688973036396,0.13035167971479178,0.23227336479050076,0.7895233739840555,3,0.81460571844837
0.04224726986878389,799,3,4,0.6823177507957687,0.15729381670703324,0.7960685253969374,0.5348009769191681,0.7658083317560724,4,0.8069103917633714
0.15286128024434914,494,8,3,0.8966264433867318,0.25604428834933196,0.39477531677168287,0.19882853028647995,0.9368664120245532,1,0.8070388349514563
0.01329255698255153,802,6,5,0.8186709059589247,0.4703450938616159,0.49221618328746686,0.5084059766446271,0.6920001810193599,2,0.8289560387837711
0.1459115861782966,407,5,2,0.9537914910387036,0.023890682340702685,0.8806505774645779,0.15737851486886756,0.6022883726167858,2,0.8240959305070342
0.026327949947732833,867,7,5,0.8215973022012524,0.17611548753537265,0.41291118958921325,0.670974709485785,0.8605279588904957,3,0.8176180922852453
0.04445719571774086,282,3,1,0.8138236876625234,0.42828599434166786,0.5374937536732345,0.7539376844414241,0.6809848734555326,1,0.8227194492254734
0.04408261156536041,728,4,3,0.67818320014736,0.19802723871773337,0.04929966240916994,0.11039423424993378,0.9560460545239238,2,0.8278326281147156
0.19827098761365844,893,9,2,0.6664917448206634,0.0995784487985335,0.0023474738674531537,0.4678024120373392,0.9436185318826624,1,0.7857142857142857
0.22635301498697274,609,4,3,0.9665956604462057,0.2123970906657059,0.2447998730017259,0.07087170065487358,0.6306909487712823,1,0.8247193284110448
0.1791769418781763,807,7,3,0.7311352795400137,0.19277625074583465,0.6805830929187673,0.5981824455420024,0.6425553621656309,3,0.8019951063429325
0.28903003905761715,645,3,4,0.7488329019851584,0.4577081007333517,0.1212648933591367,0.26440429792964537,0.7980686368986665,3,0.8167567567567567
0.11871246806187416,663,6,1,0.9039294633713554,0.38096718787154854,0.11376195880454942,0.5276244568387078,0.8436890651077419,1,0.8196787554298414
0.0928565050217396,723,5,3,0.7355293929691229,0.2525577778720032,0.4109606080359033,0.5174610093842912,0.7099633349928963,1,0.8208758976433701
0.26189374717494346,863,3,5,0.9808249786556011,0.49418528336078554,0.6478370386082265,0.9243543461938004,0.8867190866797483,3,0.8183783783783783
0.07484279317064126,693,9,5,0.8951711075995201,0.23263876563796165,0.7120719922479305,0.5490832225687229,0.8379664083675487,1,0.8146277401757753
0.2893345364377773,843,4,4,0.838971697029368,0.029118915410137614,0.17845067409837478,0.5829984797183156,0.7299296438994218,3,0.8140758207872302
0.01352479766004674,326,9,1,0.952358064217901,0.13113716090749244,0.07958814737204245,0.4016531257643803,0.6101485952169262,4,0.8089115885875309
0.2912648597452153,844,9,1,0.619842363339793,0.2180352401096563,0.9403970339455442,0.9490796031828168,0.9000601125194071,1,0.7853095912585998
0.022516374465667073,832,7,5,0.7028250768756835,0.07845131207306005,0.26066638256210173,0.7771859094396096,0.6859014663300331,3,0.8166530315425871
0.2684315029724406,535,7,2,0.7860145336883639,0.4737825631620215,0.8533464976087238,0.28540529030284156,0.9337894973850513,1,0.8022587476051225
0.16303332163502696,521,5,4,0.6907914157886084,0.38342444890888655,0.8634914504628183,0.8442095857762321,0.768116104021702,3,0.8119511090991399
0.29795979087459706,653,7,4,0.8975620749208608,0.13414360021388633,0.7725225917625445,0.43239636018509,0.8308309770527061,1,0.7982261640798226
0.03140100377326567,120,7,5,0.96768321242149,0.2954022667589579,0.16883360665257008,0.8286671435335939,0.9491794921636008,2,0.8276250351881392
0.17061774247638303,653,3,5,0.7695080479723694,0.360724578554786,0.8218014592542003,0.822888068293502,0.9454492003679813,2,0.8291395721421166
0.2910977353295387,496,6,2,0.7368530400447579,0.470639464453399,0.7692505592415867,0.1888701867628544,0.7486078300974293,1,0.8067481563794323
0.16169837480934315,724,5,2,0.9846202928550265,0.4408176745877053,0.5967229901062171,0.7011411313835769,0.6835555570859373,2,0.8275148207396255
0.19252560505922614,204,3,1,0.7779409731310163,0.25759611306910685,0.33720203516895275,0.2906429693065311,0.9100584310914379,1,0.8234104922672597
0.21176711980553897,291,6,4,0.7956193601797132,0.3873263098965088,0.2625086042665441,0.2974926699926682,0.7732320814408524,1,0.8187335626137973
0.14181690878265424,116,9,4,0.7406599489367621,0.2810723769137925,0.12188921208035897,0.29634807688058074,0.6768167974236017,4,0.8083145051965658
0.1919918432243784,219,3,5,0.9638193892048553,0.27635194502277005,0.5097570669008714,0.7255682475599482,0.9617701369268601,4,0.8062069566733502
0.17945115045769908,492,8,1,0.8275821933127403,0.05737097916909595,0.5852608755098465,0.22982604179253607,0.679241677696435,2,0.8037673560539859
0.2713358230423868,524,3,4,0.9048698348726578,0.06306882900807603,0.3593389905157872,0.0009058352460902253,0.6103228672764924,4,0.8066491688538933
0.023179450299022783,228,7,1,0.9247226873403546,0.2647668075112287,0.47535906768086855,0.7152368534826331,0.608111989506968,4,0.8061473978344394
0.09147932498174678,229,6,1,0.7367396167669032,0.1344307724895033,0.3635144573692667,0.17118474383512527,0.8489261425817057,1,0.8222446916076845
0.285619330382202,671,5,5,0.773477732528152,0.010518451230234316,0.6410060573207013,0.10448239530783465,0.8646700242870121,3,0.8055885307277875
0.26817649732836574,659,5,1,0.9393887097625059,0.36141960195010614,0.9012592077965633,0.23751612059406013,0.7244166820227935,1,0.8224450521624633
0.14214045830785677,128,6,2,0.7453021406703241,0.01624329834508248,0.16392026204694488,0.379900522322704,0.7280043956988254,4,0.8063324538258575
0.18983845336244565,196,7,2,0.9175740533807405,0.29763842055202727,0.3814088099031234,0.4759063274732007,0.7357975660239771,1,0.8192893401015229
0.09044054306452846,109,4,3,0.9763969290297748,0.2695968970636572,0.14086860395086132,0.04457004071263082,0.8720634187035514,2,0.8298031865042175
0.06455513631989078,341,3,5,0.8492841492272027,0.4844073452889022,0.624943770407832,0.9705733326273605,0.6232535164107315,3,0.818394528437725
0.14447253743259483,925,7,3,0.8966509149807556,0.24210656967382083,0.7288705094885958,0.7160630534195581,0.9716465410765303,4,0.803460143242489
0.11247214612755531,331,8,2,0.922038924816454,0.03180071818889868,0.9319127325974559,0.32319406532433614,0.6890084176709785,4,0.8083166149917929
0.1792602724367529,888,9,3,0.938015859558657,0.27584398390323084,0.2788719262609649,0.31869725728539733,0.9998692820968369,1,0.808678102926337
0.0325430447198456,383,6,5,0.7580213351427184,0.4205480853080507,0.9502112058654302,0.4485425493684594,0.6686090775148748,1,0.8240768841679312
0.29257449422318826,814,3,5,0.6205053836703992,0.49842464214071996,0.0632626718206748,0.626244822763033,0.908618582924951,1,0.8225643103099048
0.29600111589908484,858,5,1,0.7607505084946958,0.21517158684453624,0.6030138633645882,0.14637306658896776,0.68936501797185,1,0.8116147308781869
0.21246689706572608,901,9,4,0.8695024919136358,0.16014937124837125,0.057132719343329974,0.18892981376495233,0.6323387206573016,4,0.7936719717907176
0.1654679462397949,875,4,1,0.7801401543123171,0.45332664847599946,0.8937741877619448,0.8594345828335509,0.9499733297402595,1,0.8202224469160768
0.09976300872303503,825,8,5,0.8995852603441594,0.09562106453806068,0.5298090570700541,0.25625492388907256,0.9435005036763567,4,0.8035344989659711
0.2460005557150151,299,5,2,0.7427929717874655,0.3077144575164633,0.6693483507627961,0.38019499797517753,0.7614281569798406,1,0.8175211949939443
0.208572040040625,178,6,2,0.8538976564416119,0.20285721209047386,0.8315739259104525,0.871271850950117,0.8809584570161707,3,0.8155216284987278
0.05715891241001848,954,3,1,0.6745679219415898,0.020541182477777642,0.15031062248396876,0.6631478293998225,0.8228263730735669,3,0.8192141312184571
0.27416888350321433,955,6,5,0.8997477746579827,0.17364423715284888,0.038591561938133845,0.34171187934168834,0.9411824454694995,1,0.800767056923698
0.248535800447719,272,9,2,0.8182783875252103,0.1326142612513373,0.8788811459128522,0.6836995457246208,0.7260223877274617,1,0.8018200202224469
0.28544197485465794,566,3,5,0.6816257554186402,0.3430455769717434,0.3149332274589325,0.01968321538141371,0.8094689599995941,2,0.8263856215300649
0.22045865743262438,680,7,2,0.7167644693991229,0.47439524884595907,0.12897890792716526,0.7356426600113652,0.7941489484818202,3,0.799053926206244
0.18789040682137906,515,4,5,0.899443483432733,0.13402359368931888,0.46846123708708653,0.4870160405162395,0.7415623305027434,4,0.8062587904360057
0.13129048052427947,548,7,3,0.7930404942646083,0.4057329695758409,0.5983060756960188,0.8131821472844613,0.9565820258225489,3,0.8109773172780733
0.28049126017266385,186,7,5,0.6864125761572288,0.02767990846920476,0.030970603422510123,0.9546376520064683,0.6663511698650142,4,0.8030832661109617
0.2611585279551184,200,6,5,0.986908476148119,0.2690605050199066,0.2748956582570877,0.9257885494945683,0.6598034558082785,1,0.8223750758648594
0.023113414330794925,107,9,1,0.8860500079267551,0.03527503185494729,0.03279987427689601,0.9092650434553408,0.8307638141291005,3,0.8177931410897844
0.017646422604203082,944,4,3,0.9828539330159185,0.46701649556531966,0.42033538919549895,0.5121699559338871,0.8629976919939768,3,0.8178873492891848
0.11917437639463437,299,3,4,0.7708420181441373,0.3831756402786951,0.8951000290662443,0.36014211413893804,0.6778477017298261,2,0.8296852982620949
0.24506046592673153,604,3,1,0.7900401362766882,0.32897495560229617,0.9826524114935692,0.46503532473067277,0.7562869769018497,2,0.8269031223469484
0.29631007750133387,186,8,4,0.9591820864740077,0.41194819081233214,0.6370475535036275,0.6898960033133608,0.9786255371914975,3,0.8084514873505699
0.05362089842002317,142,5,2,0.8100197360981538,0.3237598977850816,0.1616376937845918,0.8839977768711867,0.6986469690762696,3,0.81910587388684
0.18229790745211918,484,8,4,0.8829115647622668,0.4844721985871456,0.9058493899993058,0.20698630300011955,0.8673442808469576,3,0.8113752913752914
0.12045834842299623,720,8,5,0.700869150998212,0.35697897393238576,0.5162478232000605,0.918193158461703,0.8960597574790363,4,0.8039160839160839
0.29127517536623493,534,3,4,0.7786905874810562,0.4623293047911234,0.1537493121029181,0.8151802319698891,0.7792514797860638,1,0.8244707788919274
0.2542144877093555,507,6,1,0.649379946324142,0.258565946005319,0.9217266694516614,0.9788560151782346,0.9750103947038332,2,0.8104650052515994
0.25311532436622997,582,7,1,0.6823920143507847,0.05853220649093133,0.757469050723103,0.8802517732816871,0.8946626940875162,1,0.7984706710936714
0.1459210163405414,763,9,4,0.6003773661070524,0.26408886071150856,0.7317052727231516,0.27993732969190666,0.7831698319443592,2,0.7976259972757346
0.1302976556779229,116,7,1,0.6157060206594641,0.06343641403154665,0.7091807037944047,0.10595591134404769,0.8277340807104376,2,0.8220835696729061
0.0892880508599048,744,7,1,0.9909135292707717,0.2962467395882025,0.20033982109644233,0.11224107199158861,0.8770453773700402,2,0.8247091098287769
0.02634889402876886,247,4,4,0.696941478054705,0.24124653026383147,0.21100669170752606,0.2912233185782761,0.8368760721716872,3,0.8155426529700759
0.2607694891139654,376,3,3,0.8653242838016008,0.31128769891639085,0.688292998427255,0.6141837239845392,0.9514790335304304,2,0.8271511956317078
0.2457412926477225,331,9,3,0.9356398795198446,0.005023490527415797,0.21972275011039688,0.8043203260971725,0.7427554649121605,1,0.7989103016849964
